,Kennziffer,Raumeinheit,Aggregated,Neubauwohnungen je Einwohner_1996,Neubauwohnungen je Einwohner_1997,Neubauwohnungen je Einwohner_1998,Neubauwohnungen je Einwohner_1999,Neubauwohnungen je Einwohner_2000,Neubauwohnungen je Einwohner_2001,Neubauwohnungen je Einwohner_2002,Neubauwohnungen je Einwohner_2003,Neubauwohnungen je Einwohner_2004,Neubauwohnungen je Einwohner_2005,Neubauwohnungen je Einwohner_2006,Neubauwohnungen je Einwohner_2007,Neubauwohnungen je Einwohner_2008,Neubauwohnungen je Einwohner_2009,Neubauwohnungen je Einwohner_2010,Neubauwohnungen je Einwohner_2011,Neubauwohnungen je Einwohner_2012,Neubauwohnungen je Einwohner_2013,Neubauwohnungen je Einwohner_2014,Neubauwohnungen je Einwohner_2015,Neubauwohnungen je Einwohner_2016,Neubauwohnungen je Einwohner_2017,Neubauwohnungen je Einwohner_2018,Neubauwohnungen je Einwohner_2019,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2000,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2001,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2015,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2016,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2017,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2018,Neubauwohnungen in Ein- und Zweifamilienhäusern je Einwohner_2019,Fertiggestellte Wohngebäude mit erneuerbarer Heizenergie_2016,Fertiggestellte Wohngebäude mit erneuerbarer Heizenergie_2017,Fertiggestellte Wohngebäude mit erneuerbarer Heizenergie_2018,Fertiggestellte Wohngebäude mit erneuerbarer Heizenergie_2019,Fertiggestellte Wohnungen mit erneuerbarer Heizenergie_2017,Fertiggestellte Wohnungen mit erneuerbarer Heizenergie_2018,Fertiggestellte Wohnungen mit erneuerbarer Heizenergie_2019,Nahversorgung Haltestellen des ÖV Durchschnittsdistanz_2018,Nahversorgung Haltestellen des ÖV Anteil der Bev. 1km Radius_2018,Pkw-Dichte_1995,Pkw-Dichte_1996,Pkw-Dichte_1997,Pkw-Dichte_1998,Pkw-Dichte_1999,Pkw-Dichte_2000,Pkw-Dichte_2001,Pkw-Dichte_2002,Pkw-Dichte_2003,Pkw-Dichte_2004,Pkw-Dichte_2005,Pkw-Dichte_2006,Pkw-Dichte_2007,Pkw-Dichte_2008,Pkw-Dichte_2009,Pkw-Dichte_2010,Pkw-Dichte_2011,Pkw-Dichte_2012,Pkw-Dichte_2013,Pkw-Dichte_2014,Pkw-Dichte_2015,Pkw-Dichte_2016,Pkw-Dichte_2017,Pkw-Dichte_2018,Pkw-Dichte_2019,Ländlichkeit_2019,Einwohnerdichte_1996,Einwohnerdichte_2000,Einwohnerdichte_2004,Einwohnerdichte_2008,Einwohnerdichte_2009,Einwohnerdichte_2010,Einwohnerdichte_2011,Einwohnerdichte_2012,Einwohnerdichte_2013,Einwohnerdichte_2014,Einwohnerdichte_2015,Einwohnerdichte_2016,Einwohnerdichte_2017,Einwohnerdichte_2018,Einwohnerdichte_2019,Siedlungs- und Verkehrsfläche_2016,Siedlungs- und Verkehrsfläche_2017,Siedlungs- und Verkehrsfläche_2018,Siedlungs- und Verkehrsfläche_2019,Bevölkerung gesamt_1995,Bevölkerung gesamt_1996,Bevölkerung gesamt_1997,Bevölkerung gesamt_1998,Bevölkerung gesamt_1999,Bevölkerung gesamt_2000,Bevölkerung gesamt_2001,Bevölkerung gesamt_2002,Bevölkerung gesamt_2003,Bevölkerung gesamt_2004,Bevölkerung gesamt_2005,Bevölkerung gesamt_2006,Bevölkerung gesamt_2007,Bevölkerung gesamt_2008,Bevölkerung gesamt_2009,Bevölkerung gesamt_2010,Bevölkerung gesamt_2011,Bevölkerung gesamt_2012,Bevölkerung gesamt_2013,Bevölkerung gesamt_2014,Bevölkerung gesamt_2015,Bevölkerung gesamt_2016,Bevölkerung gesamt_2017,Bevölkerung gesamt_2018,Bevölkerung gesamt_2019,Bodenfläche gesamt_1996,Bodenfläche gesamt_2000,Bodenfläche gesamt_2004,Bodenfläche gesamt_2008,Bodenfläche gesamt_2009,Bodenfläche gesamt_2010,Bodenfläche gesamt_2011,Bodenfläche gesamt_2012,Bodenfläche gesamt_2013,Bodenfläche gesamt_2014,Bodenfläche gesamt_2015,Bodenfläche gesamt_2016,Bodenfläche gesamt_2017,Bodenfläche gesamt_2018,Bodenfläche gesamt_2019,neubauwohnungen_2018,neubauwohnungen_erneuerbareheiz_2018,neubauwohngebäude_erneuerbareheiz_2018,neubauwohnungen_2019,neubauwohnungen_erneuerbareheiz_2019,neubauwohngebäude_erneuerbareheiz_2019
372,15086,Jerichower Land,Landkreis,"11,02","18,49","5,63","5,70","9,28","3,28","4,38","3,84","3,29","2,16","1,91","1,72","1,90","0,84","0,85","1,07","1,88","1,54","1,37","1,89","2,04","2,14",2.02,1.77,"5,31","2,21","1,29","2,06","1,33","1,67","1,07","42,25","60,94",0.5906,0.6289,"66,45",0.5832999999999999,0.48200000000000004,"540,00","89,00","439,77","463,57","483,62","495,85","512,93","528,80","551,55","563,86","570,26","576,00","578,87","596,26","609,84","553,88","550,95","556,19","573,54","580,00","582,35","583,03","582,15","583,38","592,86","600,27","606,21","90,52","69,23","68,69","65,81","62,23","61,74","61,04","59,14","58,58","58,17","57,94","58,15","57,93","57,37","57,03","56,81","8,64","8,66","8,71","8,69",108.250,109.129,108.837,109.068,108.885,108.285,107.336,106.144,104.876,103.753,102.407,101.092,99.693,98.122,97.355,96.251,93.242,92.367,91.721,91.359,91.693,91.345,90.465,89928,89589,1.576,1.576,1.577,1.577,1.577,1.577,1.577,1.577,1.577,1.577,1.577,1.577,1.577,1.577,1.577,181654.56,105959.10484799999,107285.183136,158572.53,76431.95946000001,99726.264117
373,15087,Mansfeld-Südharz,Landkreis,"3,03","4,49","2,27","3,36","3,19","1,96","2,00","2,09","1,62","0,69","0,84","0,66","0,85","1,21","0,03","0,39","1,13","0,77","0,91","0,33","0,90","1,07",1.26,0.96,"1,91","1,25","0,35","0,56","0,49","0,79","0,69","56,96","52,24",0.5278,0.5667,"47,37",0.4683,0.5670000000000001,"523,00","90,00","441,06","458,08","467,65","479,61","491,22","509,64","527,60","535,75","544,00","553,48","567,06","579,80","586,04","529,97","536,12","543,07","556,19","560,38","563,38","564,06","564,01","569,77","578,34","585,44","591,42","61,89","127,19","121,63","114,55","107,17","105,28","103,74","101,23","99,90","98,87","98,05","97,60","96,48","95,26","94,03","93,13","11,55","11,55","11,58","11,66",184.634,183.053,181.555,179.853,177.732,175.078,172.401,169.891,167.297,164.897,162.457,159.839,158.223,155.255,152.523,150.295,146.659,144.735,143.246,142.054,141.408,139.781,138.013,136249,134942,1.439,1.439,1.439,1.449,1.449,1.449,1.449,1.449,1.449,1.449,1.449,1.449,1.449,1.449,1.449,171673.74,80394.812442,90609.399972,129544.31999999999,73451.62944,73412.766144
374,15088,Saalekreis,Landkreis,"7,51","9,24","10,44","8,22","7,45","4,15","3,59","3,38","2,70","2,50","2,18","1,72","0,90","1,31","1,13","1,03","1,27","0,95","1,27","1,46","1,79","1,63",1.54,2.3,"5,32","2,75","0,95","1,23","1,28","1,32","1,40","57,39","60,09",0.6942,0.705,"57,85",0.6489,0.6413,"349,00","97,00","429,38","453,46","473,29","489,36","504,54","525,82","549,64","561,13","570,05","578,98","590,95","604,09","621,62","555,71","557,88","565,21","583,67","588,01","591,86","594,09","595,41","598,89","603,13","610,74","617,26","62,96","148,04","151,69","146,32","140,42","138,85","137,39","133,07","132,00","130,92","130,09","130,04","129,70","129,38","128,73","128,18","15,26","15,25","15,20","15,20",210.694,213.456,216.108,218.270,219.258,218.739,217.147,214.889,212.724,211.014,209.257,207.291,203.989,201.273,199.025,196.946,190.747,189.217,187.690,186.510,186.431,185.951,185.494,184582,183815,1.442,1.442,1.442,1.433,1.433,1.433,1.433,1.433,1.434,1.434,1.434,1.434,1.434,1.434,1.434,284256.28,184453.90009200003,197330.70957600002,422774.49999999994,271125.28685,298056.02249999996
375,15089,Salzlandkreis,Landkreis,"6,24","5,76","5,52","3,31","3,92","2,73","2,68","1,75","2,14","1,21","1,12","1,04","0,79","0,81","-0,23","0,53","0,45","0,90","0,62","1,14","1,06","1,26",0.71,1.61,"2,19","1,67","0,48","0,60","0,79","0,66","0,82","42,40","46,34",0.626,0.5796,"25,93",0.6026,0.3619,"554,00","89,00","411,27","427,30","437,60","445,94","452,42","469,23","486,94","498,58","504,69","513,94","521,22","531,10","541,88","485,62","490,65","498,85","514,38","520,04","525,38","528,49","528,74","536,68","543,79","551,12","555,82","39,17","178,30","171,56","161,36","151,20","149,06","146,94","142,86","141,06","139,28","137,90","137,86","136,37","135,05","133,51","132,49","13,72","13,70","13,61","13,63",255.608,254.270,252.366,250.271,247.693,244.629,241.137,237.266,233.584,230.068,226.649,222.727,219.222,215.591,212.605,209.579,203.785,201.210,198.715,196.750,196.695,194.575,192.739,190560,189125,1.426,1.426,1.426,1.426,1.426,1.426,1.426,1.426,1.427,1.427,1.427,1.427,1.427,1.427,1.428,135297.6,81530.33376000001,84696.2976,304491.25,110195.383375,176483.1285
376,15090,Stendal,Landkreis,"4,97","5,43","5,18","5,98","3,72","2,10","2,67","2,34","2,43","1,62","1,24","1,03","1,34","0,79","0,19","1,28","-0,11","1,15","1,33","1,72","1,87","2,39",1.57,1.58,"2,85","1,60","0,94","1,11","0,89","0,95","0,78","31,34","47,66",0.5046,0.5367999999999999,"24,65",0.4437,0.3889,"887,00","79,00","445,30","459,51","468,06","473,54","480,25","495,79","510,43","516,88","518,33","528,57","539,21","551,08","564,02","506,38","511,55","517,14","533,25","539,79","542,27","544,72","541,84","546,48","554,62","563,46","570,17","100,00","60,42","58,03","54,97","51,76","51,04","50,31","48,81","48,15","47,65","47,32","47,57","47,21","46,71","46,21","45,87","7,61","7,62","7,64","7,65",147.436,146.398,145.166,143.719,142.536,140.604,138.553,136.866,135.647,133.187,131.267,129.481,127.464,125.429,123.674,121.899,118.268,116.666,115.471,114.668,115.262,114.393,113.186,111982,111190,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.423,2.424,175811.74000000002,78007.66903800001,88714.60400400002,175680.2,68322.02978000001,94305.13136
377,15091,Wittenberg,Landkreis,"3,21","7,50","5,13","5,67","4,50","3,61","3,26","2,23","2,15","1,64","1,42","0,73","0,62","0,73","0,56","0,58","0,85","1,75","1,57","1,85","0,19","1,09",1.25,1.0,"2,18","1,96","0,89","0,56","0,92","0,92","0,74","43,24","53,45",0.5752,0.4421,"47,55",0.5714,0.4867,"274,00","99,00","442,89","476,15","486,82","494,75","499,62","513,88","532,52","537,77","549,43","557,88","575,09","580,97","592,70","534,73","539,30","546,95","567,38","572,54","576,13","577,14","576,68","581,42","586,93","593,46","601,88","63,38","85,66","82,08","77,28","72,95","71,99","71,02","68,47","67,72","67,06","66,68","66,54","66,02","65,69","65,19","64,72","8,68","8,73","8,75","8,81",166.145,165.250,163.673,162.464,160.826,158.363,155.549,153.444,151.066,149.132,146.984,144.972,142.906,140.799,138.946,137.070,132.154,130.699,129.438,128.721,128.447,127.449,126.815,125840,124953,1.929,1.929,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.931,157300.0,89881.22,90478.96,124953.0,60814.625100000005,55241.7213
378,16051,"Erfurt, Stadt",kreisfreie Stadt,"6,92","12,43","9,07","6,01","9,29","5,04","2,92","5,13","1,52","3,22","1,66","1,25","1,60","1,51","1,81","1,47","2,05","1,88","1,98","1,61","1,73","2,23",2.36,1.73,"3,77","1,54","1,09","0,50","0,94","0,47","0,37","44,74","43,84",0.45899999999999996,0.5556,"22,44",0.1386,0.20600000000000002,"242,00","99,00","453,50","461,03","461,26","456,25","451,43","454,38","457,92","460,81","456,60","457,49","462,29","466,58","472,74","419,58","419,35","421,95","435,09","439,02","441,49","443,85","439,23","443,26","445,68","451,98","452,85","0,00","773,67","745,18","752,29","755,63","757,37","761,66","750,36","756,03","761,21","764,11","778,47","782,16","789,11","791,74","792,79","28,41","30,95","32,03","32,04",211.108,208.179,205.361,202.931,201.267,200.564,200.126,199.967,201.645,202.450,202.844,202.658,202.929,203.333,203.830,204.994,201.952,203.485,204.880,206.219,210.118,211.113,212.988,213699,213981,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,270.0,270.0,270.0,270.0,270.0,270.0,504329.63999999996,69900.088104,231487.30475999997,370187.13,76258.54878000001,205675.96942799998
379,16052,"Gera, Stadt",kreisfreie Stadt,"5,98","7,33","6,66","8,15","5,28","4,41","1,53","1,42","0,81","0,76","0,73","0,14","1,07","0,50","-0,15","1,27","0,84","2,31","0,92","0,61","2,28","0,77",1.49,1.78,"2,31","1,73","0,50","0,77","0,55","0,39","0,50","35,62","35,29",0.3514,0.48,"34,62",0.3514,0.1519,"248,00","98,00","452,71","462,37","455,23","451,37","453,89","460,17","475,06","477,04","481,24","484,32","488,16","492,87","501,26","444,23","444,90","449,93","468,69","469,54","472,36","475,18","468,09","476,19","477,70","483,25","491,38","0,00","797,24","742,73","692,11","662,47","658,16","653,38","630,24","627,86","625,18","620,88","630,86","622,58","623,29","618,69","611,94","23,91","25,35","28,84","28,82",123.555,121.156,118.733,116.419,114.718,112.835,109.926,108.082,106.365,105.153,103.948,102.733,101.618,100.643,99.987,99.262,95.746,95.384,94.977,94.492,96.011,94.750,94.859,94152,93125,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,140286.48,49296.669072000004,49296.669072000004,165762.5,25179.32375,79566.0
380,16053,"Jena, Stadt",kreisfreie Stadt,"4,07","16,70","7,90","7,27","2,90","6,36","5,62","4,43","5,08","4,00","3,02","4,72","4,02","2,99","2,57","3,04","5,43","6,19","6,32","4,70","7,52","4,11",4.69,2.65,"1,74","1,75","1,08","0,82","0,54","0,66","0,56","27,91","37,93",0.3696,0.36920000000000003,"14,68",0.0984,0.1107,"245,00","100,00","429,61","434,60","442,72","431,06","424,66","423,10","422,40","428,88","422,25","425,13","428,79","434,44","444,15","393,29","390,45","393,29","393,67","395,19","396,38","396,34","394,20","394,91","398,96","399,72","404,26","0,00","878,09","874,49","894,85","903,22","912,46","918,40","929,66","933,92","940,59","942,90","954,40","961,32","968,10","970,70","970,14","24,52","29,00","31,49","31,49",101.061,100.278,99.273,99.095,99.779,99.893,101.157,100.542,102.634,102.442,102.532,102.494,102.752,103.392,104.449,105.129,106.428,106.915,107.679,108.207,109.527,110.321,111.099,111407,111343,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,115.0,115.0,115.0,115.0,115.0,115.0,522498.83,51413.884872,193115.567568,295058.95,32663.025765000002,108935.76434000001
381,16054,"Suhl, Stadt",kreisfreie Stadt,"9,36","6,68","4,17","3,63","3,90","3,53","2,58","2,15","1,14","1,00","1,91","3,10","3,19","1,54","2,75","0,89","0,60","2,00","2,15","-0,25","1,44","1,19",1.89,4.24,"1,90","2,06","0,57","0,52","0,07","0,40","1,14","35,81","67,55",0.5529999999999999,0.3256,"60,77",0.4924,0.1197,"295,00","97,00","463,30","473,93","484,44","489,14","500,18","514,15","539,43","550,31","556,69","559,26","562,24","574,77","586,27","509,75","507,92","516,53","547,05","553,68","553,29","536,88","527,79","543,41","550,37","554,07","555,17","0,00","379,67","348,32","317,62","292,96","288,43","283,17","267,64","263,41","261,25","264,35","268,37","260,24","257,15","254,86","259,77","16,62","16,79","19,31","19,26",56.059,55.014,53.666,52.636,51.656,50.461,49.186,47.978,46.916,46.014,45.029,44.176,43.304,42.441,41.782,41.023,38.773,38.158,37.844,38.386,38.970,37.791,37.343,37010,36789,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,142.0,69948.9,34442.838359999994,38681.74169999999,155985.36000000002,18671.447592,50788.833216000006
382,16055,"Weimar, Stadt",kreisfreie Stadt,"12,41","14,99","8,73","8,77","6,86","3,98","7,16","1,74","0,00","1,38","1,04","3,79","1,02","1,35","1,85","0,72","0,98","1,44","0,88","1,92","4,89","3,73",3.0,5.4,"1,51","1,54","0,97","0,92","0,00","0,65","0,75","37,50","43,33",0.34619999999999995,0.5333,"10,92",0.16,0.17059999999999997,"188,00","100,00","433,82","442,43","439,64","439,01","437,31","449,34","451,64","446,47","441,20","436,17","439,55","447,81","451,89","401,71","402,63","407,57","431,62","432,38","434,15","433,45","432,12","433,69","440,23","442,53","445,73","0,00","735,39","740,77","766,20","771,33","774,83","777,75","746,95","751,11","752,05","751,38","759,13","761,78","762,62","770,48","772,11","26,85","34,79","34,79","34,79",62.122,61.964,62.176,62.324,62.452,62.425,63.522,64.069,64.409,64.491,64.594,64.481,64.720,64.938,65.233,65.479,62.886,63.236,63.315,63.477,64.131,64.355,64.426,65090,65228,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,195270.0,31243.2,67602.47399999999,352231.2,60090.642719999996,187844.89896
383,16056,"Eisenach, Stadt",kreisfreie Stadt,"5,15","8,43","6,29","3,80","1,10","1,54","1,58","1,32","1,69","1,17","2,04","1,62","2,00","1,00","1,10","1,58","0,57","1,42","1,22","2,50","1,27","1,66",2.62,2.25,"0,92","0,77","0,42","0,87","0,70","0,42","0,73","30,77","44,83",0.15,0.15789999999999998,"66,00",0.0968,0.0933,"264,00","99,00","470,96","487,50","490,44","501,06","481,16","500,14","523,46","527,02","544,32","548,45","536,33","545,62","546,20","469,14","469,55","467,70","483,17","488,26","494,53","492,43","493,06","501,34","505,06","512,56","513,28","0,00","433,43","427,99","422,91","414,59","412,63","411,69","401,66","402,00","400,30","402,07","407,19","408,83","410,00","406,74","405,59","18,40","20,72","21,35","21,26",45.337,45.007,44.733,44.368,44.499,44.442,44.242,44.306,44.081,43.915,43.727,43.626,43.308,43.051,42.847,42.750,41.708,41.744,41.567,41.884,42.417,42.588,42.710,42370,42250,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,111009.40000000001,10745.709920000001,16651.41,95062.5,8869.33125,15010.368749999998
384,16061,Eichsfeld,Landkreis,"2,05","6,48","4,39","6,91","4,11","3,61","2,93","2,65","2,66","2,60","2,08","1,56","1,56","2,15","1,64","1,58","1,74","2,37","2,06","2,83","2,54","3,57",2.77,3.08,"2,44","2,20","1,47","1,49","1,67","1,64","1,77","23,29","29,65",0.3292,0.23559999999999998,"31,03",0.2705,0.2304,"640,00","83,00","452,32","464,88","477,43","486,88","491,89","503,69","519,73","529,39","538,93","548,01","557,95","572,67","585,45","528,71","536,83","547,59","569,04","576,36","580,10","581,23","579,66","584,99","589,92","594,97","598,92","62,76","124,51","121,41","117,94","113,78","112,82","111,90","108,40","107,76","107,38","106,81","107,44","107,13","106,72","106,44","106,04","9,43","9,81","10,51","10,71",117.588,117.015,116.310,115.379,114.718,114.109,113.427,112.498,111.455,110.843,109.999,108.883,107.924,106.937,106.052,105.195,101.906,101.312,100.951,100.730,101.325,101.033,100.645,100380,100006,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,943.0,943.0,943.0,943.0,943.0,943.0,278052.6,75213.2283,91534.91591999998,308018.48,70967.45779199999,72569.15388799999
385,16062,Nordhausen,Landkreis,"6,95","6,57","5,58","4,04","3,97","4,49","2,19","1,74","1,46","1,72","1,13","1,14","0,94","1,94","1,31","1,15","1,28","0,98","1,35","2,12","3,98","2,41",1.5,2.35,"2,92","2,64","0,89","0,78","0,74","0,87","0,88","48,48","32,84",0.48,0.5065,"20,18",0.4138,0.42619999999999997,"461,00","90,00","455,86","475,53","486,37","491,79","501,28","510,29","525,13","531,24","542,16","547,74","556,84","568,89","578,31","510,20","512,04","517,74","539,12","542,46","546,40","545,35","546,08","548,17","552,86","560,93","564,93","49,98","142,51","138,71","132,95","128,16","127,09","126,53","121,99","120,84","120,08","119,14","119,56","119,20","118,64","117,41","116,85","10,43","11,04","11,90","11,90",101.870,101.309,100.743,100.112,99.355,98.609,97.685,96.628,95.620,94.519,93.612,92.630,91.762,91.120,90.357,89.963,86.734,85.921,85.380,85.055,85.355,85.098,84.697,83822,83416,711.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,711.0,714.0,714.0,714.0,714.0,714.0,714.0,125733.0,52028.3154,60351.84,196027.6,83546.96312,99287.9794
386,16063,Wartburgkreis,Landkreis,"5,16","8,41","6,86","4,95","3,75","3,29","2,54","2,16","2,19","1,94","2,15","1,53","1,05","0,92","0,77","1,37","2,14","1,54","1,88","1,89","1,85","2,46",2.27,2.88,"2,62","2,41","0,97","1,27","0,97","1,43","1,13","58,33","52,07",0.619,0.5455,"53,99",0.6073,0.4639,"480,00","89,00","465,38","481,06","489,86","498,88","515,59","529,77","548,24","562,77","572,66","585,28","597,79","607,91","623,18","554,56","562,27","571,11","585,39","591,00","595,51","597,28","598,20","602,66","608,69","611,53","618,14","55,57","113,56","110,88","107,14","102,27","101,02","100,06","98,18","97,50","96,78","96,25","96,11","95,40","94,66","94,10","93,91","8,77","9,25","10,62","10,72",144.588,143.729,143.027,142.307,141.341,140.337,139.337,138.317,136.771,135.611,134.187,132.578,131.006,129.447,127.865,126.643,124.262,123.410,122.495,122.060,121.885,120.987,120.051,119334,118974,1.266,1.266,1.266,1.266,1.266,1.266,1.266,1.266,1.266,1.268,1.268,1.268,1.268,1.268,1.267,270888.18,164510.39171399997,167679.78342,342645.12,158953.071168,186912.91296
387,16064,Unstrut-Hainich-Kreis,Landkreis,"6,22","6,74","3,85","4,25","3,72","2,25","2,32","2,72","2,49","1,36","1,31","1,25","1,39","1,13","1,01","1,53","1,52","1,48","2,34","1,92","4,35","2,57",2.65,2.26,"1,73","1,44","0,91","1,28","1,14","1,54","1,27","46,97","39,83",0.4437,0.3968,"30,05",0.4242,0.3542,"513,00","91,00","426,65","440,51","448,64","453,36","459,88","473,88","488,40","496,60","502,70","508,63","517,78","531,20","542,41","486,04","491,16","499,10","516,63","522,67","528,30","530,72","524,44","531,82","539,27","546,46","553,82","64,70","125,15","122,51","117,99","113,36","112,36","111,49","108,33","107,58","106,86","106,08","107,46","106,10","105,65","105,05","104,35","8,69","9,07","9,72","10,04",122.229,122.068,121.101,120.816,120.643,119.504,118.446,117.324,116.069,115.100,113.962,112.620,111.643,110.581,109.606,108.758,105.683,104.947,104.245,103.922,105.273,103.948,103.504,102912,102232,975.0,975.0,975.0,975.0,976.0,976.0,976.0,976.0,976.0,980.0,980.0,980.0,980.0,980.0,980.0,272716.8,115686.46656,121004.44415999998,231044.31999999998,81835.89814399999,91678.38617599999
388,16065,Kyffhäuserkreis,Landkreis,"4,82","4,69","2,80","5,55","3,74","2,33","2,27","0,80","1,49","1,10","1,10","0,45","0,68","0,68","0,61","0,81","1,04","0,77","1,67","1,00","1,90","1,20",0.89,1.4,"2,02","1,22","0,38","0,63","0,00","0,55","0,54","32,61","54,35",0.439,0.5556,"44,64",0.3818,0.6774,"591,00","87,00","437,10","458,23","471,75","484,12","499,58","519,07","541,12","549,00","553,86","560,27","566,04","575,06","592,91","534,92","540,51","547,43","560,51","565,65","571,68","572,55","572,74","575,01","583,56","590,50","598,08","100,00","94,19","91,14","86,48","80,99","79,84","78,68","76,76","75,95","75,02","74,33","74,29","73,89","73,05","72,27","71,50","8,58","9,09","9,54","9,51",98.144,97.499,96.749,96.135,95.290,94.343,92.983,91.940,90.758,89.517,88.307,87.058,85.362,83.835,82.650,81.449,79.464,78.618,77.656,77.148,77.110,76.685,75.818,75009,74212,1.035,1.035,1.035,1.035,1.035,1.035,1.035,1.035,1.035,1.038,1.038,1.038,1.038,1.038,1.038,66758.01,25488.208217999996,29306.766389999997,103896.79999999999,70379.69231999999,57725.06207999999
389,16066,Schmalkalden-Meiningen,Landkreis,"7,92","9,10","6,63","4,52","3,61","2,76","2,24","2,00","1,70","1,23","1,51","1,19","1,28","1,28","0,94","1,01","1,25","1,16","1,37","1,37","1,65","1,73",1.69,1.1,"2,21","1,91","0,69","0,88","0,90","1,02","0,65","48,57","50,93",0.532,0.5294,"51,29",0.43310000000000004,0.35710000000000003,"573,00","88,00","479,37","491,43","501,17","508,76","520,80","535,46","556,94","566,80","574,19","584,56","597,63","610,57","624,82","554,40","560,42","568,24","582,52","587,06","589,13","589,79","591,65","597,91","601,96","604,38","608,77","51,85","120,70","118,50","114,33","109,49","108,28","107,18","104,77","104,08","103,55","103,07","102,72","101,80","101,34","100,83","99,84","9,32","9,46","10,48","10,40",151.340,150.793,150.302,149.591,148.917,148.042,146.797,145.333,143.867,142.836,141.417,139.905,138.314,136.784,135.267,133.899,130.885,130.025,129.362,128.831,128.393,127.248,126.665,126038,124916,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.25,1.25,1.25,1.25,1.25,1.251,213004.22,92252.127682,113318.24504000001,137407.6,49068.25396000001,72743.58344
390,16067,Gotha,Landkreis,"9,59","12,92","5,49","5,91","5,04","2,56","2,35","2,37","1,77","1,82","1,75","0,98","1,61","0,50","0,74","1,46","1,42","1,18","1,33","0,97","1,97","1,96",1.86,3.07,"3,33","1,83","0,83","0,76","0,65","0,90","0,87","47,62","50,56",0.568,0.47619999999999996,"32,56",0.5,0.2712,"350,00","96,00","448,62","464,24","472,56","479,54","491,27","504,00","520,64","529,12","537,64","545,39","553,14","563,59","572,84","510,69","515,17","521,18","533,66","538,33","541,96","542,72","540,93","547,72","552,16","555,57","561,40","44,00","159,11","158,75","154,80","149,68","148,41","147,56","145,34","144,69","144,46","144,65","146,17","144,68","144,78","144,70","144,12","10,50","10,93","12,55","12,62",148.373,148.868,149.532,149.625,149.491,148.527,147.418,146.632,145.383,144.833,143.745,142.491,141.405,140.041,138.857,138.056,135.986,135.376,135.155,135.381,136.831,135.430,135.521,135452,134908,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,251940.72,125970.36,143102.32895999998,414167.56,112322.242272,197226.59207199997
391,16068,Sömmerda,Landkreis,"4,57","6,12","5,48","5,94","5,80","3,40","2,90","2,01","2,36","1,96","2,29","1,22","1,76","1,25","0,97","1,20","1,37","1,33","1,45","1,53","5,53","3,83",1.51,2.84,"3,93","2,02","0,76","1,48","1,03","1,13","1,41","51,79","53,95",0.6709,0.5758,"26,72",0.6061,0.4167,"686,00","84,00","435,70","450,92","460,22","470,78","478,29","498,81","523,74","532,53","543,25","551,46","560,92","572,07","586,68","522,09","526,48","535,15","546,39","553,61","557,47","560,91","562,10","566,70","569,62","575,11","578,94","72,71","102,65","100,96","96,78","92,46","91,63","90,62","88,96","88,30","88,08","87,42","87,50","86,90","86,79","86,33","86,05","8,29","8,94","9,81","9,82",82.635,82.543,82.483,82.158,81.884,81.204,80.323,79.592,78.671,77.831,76.865,76.097,75.257,74.359,73.688,72.877,71.544,71.005,70.833,70.537,70.600,70.118,70.027,69655,69427,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,807.0,807.0,807.0,807.0,807.0,807.0,105179.05,63749.022205,70564.624645,197172.68,82161.855756,113532.02914399999
