AGS,Name,waste_organicwaste_kg_per_person_biotonne_2004,waste_organicwaste_kg_per_person_biotonne_2005,waste_organicwaste_kg_per_person_biotonne_2006,waste_organicwaste_kg_per_person_biotonne_2007,waste_organicwaste_kg_per_person_biotonne_2008,waste_organicwaste_kg_per_person_biotonne_2009,waste_organicwaste_kg_per_person_biotonne_2010,waste_organicwaste_kg_per_person_biotonne_2011,waste_organicwaste_kg_per_person_biotonne_2012,waste_organicwaste_kg_per_person_biotonne_2013,waste_organicwaste_kg_per_person_biotonne_2014,waste_organicwaste_kg_per_person_biotonne_2015,waste_organicwaste_kg_per_person_biotonne_2016,waste_organicwaste_kg_per_person_biotonne_2017,waste_organicwaste_kg_per_person_biotonne_2018,waste_organicwaste_kg_per_person_biotonne_2019,waste_organicwaste_kg_per_person_biotonne_2020,waste_organicwaste_kg_per_person_gartenPark_2004,waste_organicwaste_kg_per_person_gartenPark_2005,waste_organicwaste_kg_per_person_gartenPark_2006,waste_organicwaste_kg_per_person_gartenPark_2007,waste_organicwaste_kg_per_person_gartenPark_2008,waste_organicwaste_kg_per_person_gartenPark_2009,waste_organicwaste_kg_per_person_gartenPark_2010,waste_organicwaste_kg_per_person_gartenPark_2011,waste_organicwaste_kg_per_person_gartenPark_2012,waste_organicwaste_kg_per_person_gartenPark_2013,waste_organicwaste_kg_per_person_gartenPark_2014,waste_organicwaste_kg_per_person_gartenPark_2015,waste_organicwaste_kg_per_person_gartenPark_2016,waste_organicwaste_kg_per_person_gartenPark_2017,waste_organicwaste_kg_per_person_gartenPark_2018,waste_organicwaste_kg_per_person_gartenPark_2019,waste_organicwaste_kg_per_person_gartenPark_2020,waste_organicwaste_kg_per_person_sum_2004,waste_organicwaste_kg_per_person_sum_2005,waste_organicwaste_kg_per_person_sum_2006,waste_organicwaste_kg_per_person_sum_2007,waste_organicwaste_kg_per_person_sum_2008,waste_organicwaste_kg_per_person_sum_2009,waste_organicwaste_kg_per_person_sum_2010,waste_organicwaste_kg_per_person_sum_2011,waste_organicwaste_kg_per_person_sum_2012,waste_organicwaste_kg_per_person_sum_2013,waste_organicwaste_kg_per_person_sum_2014,waste_organicwaste_kg_per_person_sum_2015,waste_organicwaste_kg_per_person_sum_2016,waste_organicwaste_kg_per_person_sum_2017,waste_organicwaste_kg_per_person_sum_2018,waste_organicwaste_kg_per_person_sum_2019,waste_organicwaste_kg_per_person_sum_2020,waste_organicwaste_weight_biotonne_2004,waste_organicwaste_weight_biotonne_2005,waste_organicwaste_weight_biotonne_2006,waste_organicwaste_weight_biotonne_2007,waste_organicwaste_weight_biotonne_2008,waste_organicwaste_weight_biotonne_2009,waste_organicwaste_weight_biotonne_2010,waste_organicwaste_weight_biotonne_2011,waste_organicwaste_weight_biotonne_2012,waste_organicwaste_weight_biotonne_2013,waste_organicwaste_weight_biotonne_2014,waste_organicwaste_weight_biotonne_2015,waste_organicwaste_weight_biotonne_2016,waste_organicwaste_weight_biotonne_2017,waste_organicwaste_weight_biotonne_2018,waste_organicwaste_weight_biotonne_2019,waste_organicwaste_weight_biotonne_2020,waste_organicwaste_weight_gartenPark_2004,waste_organicwaste_weight_gartenPark_2005,waste_organicwaste_weight_gartenPark_2006,waste_organicwaste_weight_gartenPark_2007,waste_organicwaste_weight_gartenPark_2008,waste_organicwaste_weight_gartenPark_2009,waste_organicwaste_weight_gartenPark_2010,waste_organicwaste_weight_gartenPark_2011,waste_organicwaste_weight_gartenPark_2012,waste_organicwaste_weight_gartenPark_2013,waste_organicwaste_weight_gartenPark_2014,waste_organicwaste_weight_gartenPark_2015,waste_organicwaste_weight_gartenPark_2016,waste_organicwaste_weight_gartenPark_2017,waste_organicwaste_weight_gartenPark_2018,waste_organicwaste_weight_gartenPark_2019,waste_organicwaste_weight_gartenPark_2020,waste_organicwaste_weight_sum_2004,waste_organicwaste_weight_sum_2005,waste_organicwaste_weight_sum_2006,waste_organicwaste_weight_sum_2007,waste_organicwaste_weight_sum_2008,waste_organicwaste_weight_sum_2009,waste_organicwaste_weight_sum_2010,waste_organicwaste_weight_sum_2011,waste_organicwaste_weight_sum_2012,waste_organicwaste_weight_sum_2013,waste_organicwaste_weight_sum_2014,waste_organicwaste_weight_sum_2015,waste_organicwaste_weight_sum_2016,waste_organicwaste_weight_sum_2017,waste_organicwaste_weight_sum_2018,waste_organicwaste_weight_sum_2019,waste_organicwaste_weight_sum_2020,Unit
13056,Landkreis Müritz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,1640.0,1337.0,0.0,1337.0,1076.0,0.0,1076.0,1372.0,0.0,1372.0,1314.0,0.0,1314.0,1019.0,0.0,1019.0,849.0,0.0,849.0,796.0,0.0,796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.691789832082332,0.0,20.691789832082332,16.50053672749578,0.0,16.50053672749578,20.867237524525088,0.0,20.867237524525088,19.758507135016465,0.0,19.758507135016465,15.208501238768992,0.0,15.208501238768992,12.578709534039557,0.0,12.578709534039557,11.669843131505644,0.0,11.669843131505644,Kg per person
13057,"Nordvorpommern, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.0,0.0,2448.0,2418.0,0.0,2418.0,2524.0,0.0,2524.0,2308.0,0.0,2308.0,2924.0,0.0,2924.0,2243.0,0.0,2243.0,2287.0,0.0,2287.0,1181.0,0.0,1181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.909225274048527,0.0,22.909225274048527,23.663091577289432,0.0,23.663091577289432,21.37769421005344,0.0,21.37769421005344,26.715883341860977,0.0,26.715883341860977,20.224334120786974,0.0,20.224334120786974,20.387423446874138,0.0,20.387423446874138,10.37402716045045,0.0,10.37402716045045,Kg per person
13058,Landkreis Nordwestmecklenburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10568.0,2891.0,7677.0,7593.0,1175.0,6418.0,5561.0,988.0,4573.0,5344.0,921.0,4423.0,4925.0,772.0,4153.0,4060.0,531.0,3529.0,3064.0,389.0,2675.0,1690.0,0.0,1690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.44222846603348,10.127040490924447,55.31518797510903,47.51651243666316,8.442063349653516,39.07444908700965,45.37118793724105,7.819398220471372,37.55178971676968,41.49919529479174,6.505051526412026,34.99414376837972,34.01417536569427,4.448651999798931,29.565523365895345,25.466907150515738,3.2332333164329707,22.23367383408277,14.008272340707707,0.0,14.008272340707707,Kg per person
13059,"Ostvorpommern, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7878.0,0.0,7878.0,6934.0,0.0,6934.0,7059.0,0.0,7059.0,5278.0,0.0,5278.0,5812.0,0.0,5812.0,4750.0,0.0,4750.0,4928.0,0.0,4928.0,4906.0,0.0,4906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01546136562703,0.0,66.01546136562703,66.6421207658321,0.0,66.6421207658321,49.38479532163743,0.0,49.38479532163743,53.74613919251327,0.0,53.74613919251327,43.49060145212829,0.0,43.49060145212829,44.68260660627987,0.0,44.68260660627987,44.175911251980985,0.0,44.175911251980985,Kg per person
13060,Landkreis Parchim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8128.0,366.0,7762.0,5706.0,366.0,5340.0,5097.0,379.0,4718.0,5350.0,540.0,4810.0,5322.0,532.0,4790.0,5607.0,506.0,5101.0,5064.0,496.0,4568.0,6178.0,494.0,5684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.56283012171444,3.8205390509196433,55.7422910707948,52.602790620871865,3.9114101717305148,48.69138044914135,54.42467523219499,5.493331705679495,48.9313435265155,53.24182914995148,5.32218209465881,47.91964705529267,55.36192103002597,4.996099882502789,50.36582114752318,49.320672023374726,4.830776722668614,44.48989530070612,59.41698644892621,4.751050713138483,54.66593573578772,Kg per person
13061,"Rügen, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,7326.0,174.0,7422.0,7273.0,149.0,7764.0,7611.0,153.0,7369.0,7316.0,53.0,7597.0,7538.0,59.0,7581.0,7519.0,62.0,7062.0,7009.0,53.0,7126.0,7065.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.91321861209016,107.70666113793204,2.206557474158102,113.96529959193259,111.71946099873763,2.2458385931949625,106.99558601463585,106.22604251364851,0.7695435009873389,108.97068104882666,108.12439038384301,0.846290664983648,107.59448757433401,106.71454320952611,0.8799443648079024,99.0546189020114,98.31121833534378,0.7434005666676018,98.7404564286605,97.89521816846568,0.8452382601948204,Kg per person
13062,Landkreis Uecker-Randow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,384.0,289.0,0.0,289.0,248.0,0.0,248.0,210.0,0.0,210.0,129.0,0.0,129.0,172.0,0.0,172.0,161.0,0.0,161.0,177.0,0.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.006265855247654,0.0,4.006265855247654,3.3960042176181413,0.0,3.3960042176181413,2.830417553980106,0.0,2.830417553980106,1.7110568760611207,0.0,1.7110568760611207,2.255382759434581,0.0,2.255382759434581,2.0867897138116964,0.0,2.0867897138116964,2.2463639363403303,0.0,2.2463639363403303,Kg per person
13071,"Mecklenburgische Seenplatte, Landkreis",5788.0,2010.0,3778.0,5223.0,1860.0,3363.0,5125.0,1766.0,3359.0,5669.0,1800.0,3869.0,4737.0,1830.0,2907.0,4545.0,1737.0,2808.0,4885.0,1756.0,3129.0,5592.0,1651.0,3941.0,4628.0,0.0,4628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.42915324908838,7.788976853950872,14.640176395137509,20.23838123948945,7.207235134108822,13.031146105380627,19.77771774784857,6.815112105892795,12.962605641955776,21.75581600620169,6.907826567500978,14.847989438700715,18.092859107159224,6.989641580346503,11.103217526812724,17.313164480776482,6.6167143461185365,10.696450134657946,18.664058410670414,6.70912724035563,11.954931170314786,21.310001067024373,6.2916330045882045,15.01836806243617,17.512989052489772,0.0,17.512989052489772,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Kg per person
13072,Landkreis Rostock,6526.0,4026.0,2500.0,7759.0,3633.0,4126.0,6050.0,3368.0,2682.0,9300.0,3335.0,5965.0,5652.0,3044.0,2608.0,3426.0,2277.0,1149.0,3695.0,2511.0,1184.0,3409.0,2476.0,933.0,3150.0,2489.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.063757647232254,18.546841600943466,11.51691604628879,35.95558727304744,16.835500523647553,19.120086749399892,28.124753036776017,15.656887310390353,12.467865726385666,43.32937312181145,15.53800638292916,27.79136673888229,26.418004627357497,14.22795578302835,12.19004884432915,16.048868006726845,10.666454305696739,5.382413701030107,17.439281095724898,11.851159629598165,5.588121466126733,16.19054403837477,11.759397782052195,4.4311462563225765,14.94789590570013,11.811210447392899,3.136685458307234,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Kg per person
13073,"Vorpommern-Rügen, Landkreis",28430.0,26906.0,1524.0,25711.0,24245.0,1466.0,22243.0,21136.0,1107.0,22089.0,20968.0,1121.0,19264.0,17421.0,1843.0,11708.0,7336.0,4372.0,13759.0,7352.0,6407.0,11593.0,7340.0,4253.0,12704.0,7632.0,5072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.14083582169019,119.37901261408358,6.761823207606607,114.42265756424064,107.89846107288764,6.524196491352992,98.99681330223781,94.06989371739866,4.926919584839152,98.11969456697007,93.14019447146671,4.979500095503347,85.62881438052015,77.43664739010805,8.192166990412098,52.07721732941909,32.630548883551285,19.446668445867804,61.569785653555286,32.89927059560568,28.670515057949615,51.961149034776724,32.89871766714924,19.062431367627482,56.7857749488195,34.11437613424042,22.67139881457907,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Kg per person
13074,Landkreis Nordwestmecklenburg,23119.0,6206.0,16913.0,17991.0,4519.0,13472.0,14756.0,3802.0,10954.0,10367.0,4259.0,6108.0,12765.0,4036.0,8729.0,10357.0,3650.0,6707.0,12772.0,6292.0,6480.0,11737.0,5345.0,6392.0,10394.0,5676.0,4718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.34594081341984,39.28469694571926,107.0612438677006,114.35781391032405,28.724526766758622,85.63328714356543,94.14977445144167,24.258433346732257,69.8913411047094,66.03479136012434,27.128598090360715,38.90619326976362,81.39646102343376,25.735692651044157,55.660768372389605,66.27631663147118,23.357010302681257,42.919306328789915,82.1752110356187,40.4828083178917,41.69240271772699,75.59334041799504,34.42501529642868,41.168325121566355,66.71330736002979,36.431088375555994,30.282218984473783,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Kg per person
13075,"Vorpommern-Greifswald, Landkreis",21731.0,0.0,21731.0,20842.0,0.0,20842.0,19707.0,0.0,19707.0,20909.0,0.0,20909.0,18545.0,116.0,18429.0,18029.0,111.0,17918.0,18196.0,122.0,18074.0,14680.0,123.0,14557.0,12955.0,0.0,12955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.16916271159123,0.0,92.16916271159123,88.4548622163371,0.0,88.4548622163371,83.25834294477751,0.0,83.25834294477751,88.19906692650991,0.0,88.19906692650991,78.12565824395259,0.4886803103962523,77.63697793355632,75.63832554392971,0.46568606885441227,75.17263947507531,76.55123960336057,0.5132584761271703,76.03798112723341,61.632764447803176,0.516405315196171,61.116359132607,54.139102598927664,0.0,54.139102598927664,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Kg per person
13076,Landkreis Ludwigslust-Parchim,35918.0,734.0,35184.0,37791.0,648.0,37143.0,31699.0,585.0,31114.0,34556.0,463.0,34093.0,31898.0,403.0,31495.0,29005.0,391.0,28614.0,26545.0,370.0,26175.0,22353.0,351.0,22002.0,19174.0,362.0,18812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.54929098770793,3.4648137308585563,166.0844772568494,178.44545493179209,3.059793463941184,175.38566146785092,149.08897647424018,2.751413332831651,146.33756314140854,162.5996367434901,2.1785979804443776,160.4210387630457,150.06445178347963,1.8959174264449903,148.16853435703464,135.46585214349432,1.826138534325333,133.63971360916898,124.8406864474136,1.740103747807234,123.10058269960636,105.45608944872974,1.6559337626494939,103.80015568608026,90.28454652898438,1.7045481299411884,88.57999839904319,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,Kg per person
14161,"Chemnitz, kreisfreie Stadt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.33215214471466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14166,"Plauen, kreisfreie Stadt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.32529247334092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14167,"Zwickau, kreisfreie Stadt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.022046931897622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14171,"Annaberg, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.315307350376973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14173,"Chemnitzer Land, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.889021615904924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14177,"Freiberg, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8261428309161005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14178,Vogtlandkreis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.691108734326209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14181,Mittlerer Erzgebirgskreis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.09549194041563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14182,"Mittweida, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14188,"Stollberg, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4760136180748993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14191,"Aue-Schwarzenberg, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.81472777432818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14193,"Zwickauer Land, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.985677342351304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14262,"Dresden, kreisfreie Stadt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.84052428213661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14263,"Görlitz, kreisfreie Stadt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8682039348424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14264,"Hoyerswerda, kreisfreie Stadt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.74169851590808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14272,"Bautzen, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.60834353646107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14280,"Meißen, Landkreis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.173415706693284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
14284,Niederschlesischer Oberlausitzkreis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.97888222739411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kg per person
