field_1,Unnamed: 0.1,Unnamed: 0,energy,land,bundesland,landkreis,gemeinde,gemeinde_id,landkreis_id,laengengrad,breitengrad,registrierungsdatum,inbetriebnahmedatum,datumEndgueltigeStilllegung,bruttoleistung,nettonennleistung,nameEinheit,betriebsstatus,energietraeger,wind_kraftwerk,wind_nordsee,wind_ostsee
"2472573","11737.0","11737.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.514136","53.967387",2019-11-22,2015-05-09,,"4000.0","4000.0",I05,"35.0","2497.0",OBR1,"1547.0",
"2472575","11739.0","11739.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.514165","53.960645",2019-11-22,2015-06-07,,"4000.0","4000.0",I06,"35.0","2497.0",OBR1,"1547.0",
"2472642","11806.0","11806.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.967668","54.05497",2019-11-25,2016-06-12,,"6264.0","6264.0",K03,"35.0","2497.0",GOW1,"1548.0",
"2472643","11807.0","11807.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.984281","54.046142",2019-11-25,2016-07-17,,"6264.0","6264.0",K04,"35.0","2497.0",GOW1,"1548.0",
"2472645","11809.0","11809.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.991067","54.042517",2019-11-25,2016-07-16,,"6264.0","6264.0",K05,"35.0","2497.0",GOW1,"1548.0",
"2472646","11810.0","11810.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.009556","54.03103",2019-11-25,2016-05-30,,"6264.0","6264.0",K06,"35.0","2497.0",GOW1,"1548.0",
"2472647","11811.0","11811.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.029229","54.019919",2019-11-25,2016-07-19,,"6264.0","6264.0",K07,"35.0","2497.0",GOW1,"1548.0",
"2472649","11813.0","11813.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.046927","54.009033",2019-11-25,2016-07-19,,"6264.0","6264.0",K08,"35.0","2497.0",GOW1,"1548.0",
"2472650","11814.0","11814.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.055846","54.000917",2019-11-25,2016-07-29,,"6264.0","6264.0",K09,"35.0","2497.0",GOW1,"1548.0",
"2472651","11815.0","11815.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.067576","53.998571",2019-11-25,2016-07-30,,"6264.0","6264.0",K10,"35.0","2497.0",GOW1,"1548.0",
"2472652","11816.0","11816.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.944337","54.057548",2019-11-25,2016-06-12,,"6264.0","6264.0",L01,"35.0","2497.0",GOW1,"1548.0",
"2472653","11817.0","11817.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.954878","54.053214",2019-11-25,2016-07-21,,"6264.0","6264.0",L02,"35.0","2497.0",GOW1,"1548.0",
"2472655","11819.0","11819.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.966015","54.048224",2019-11-25,2016-07-08,,"6264.0","6264.0",L03,"35.0","2497.0",GOW1,"1548.0",
"2472656","11820.0","11820.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.972902","54.042919",2019-11-25,2016-07-30,,"6264.0","6264.0",L04,"35.0","2497.0",GOW1,"1548.0",
"2472683","11847.0","11847.0",wind,"84.0","1408.0",Aurich,Dornum,03452027id,"3452","7.0","53.0",2019-11-26,1994-03-07,,"500.0","500.0","9121","35.0","2497.0",,,
"2472684","11848.0","11848.0",wind,"84.0","1408.0",Aurich,Dornum,03452027id,"3452","7.0","53.0",2019-11-26,1994-03-07,,"500.0","500.0","9122","35.0","2497.0",,,
"2472807","11971.0","11971.0",wind,"84.0","1410.0",Trier-Saarburg,Lampaden,07235072id,"7235","6.0","49.0",2019-11-28,2001-12-30,,"1500.0","1500.0",Lampaden KG,"35.0","2497.0",,,
"2473112","12276.0","12276.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.979779","54.038525",2019-12-05,2016-07-17,,"6264.0","6264.0",L05,"35.0","2497.0",GOW1,"1548.0",
"2473114","12278.0","12278.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.013805","54.020523",2019-12-05,2016-07-30,,"6264.0","6264.0",L06,"35.0","2497.0",GOW1,"1548.0",
"2473117","12281.0","12281.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.031743","54.010933",2019-12-05,2016-07-29,,"6264.0","6264.0",L07,"35.0","2497.0",GOW1,"1548.0",
"2473121","12285.0","12285.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.03365","54.004222",2019-12-05,2016-07-30,,"6264.0","6264.0",L08,"35.0","2497.0",GOW1,"1548.0",
"2473125","12289.0","12289.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.045361","53.995317",2019-12-05,2016-07-18,,"6264.0","6264.0",L09,"35.0","2497.0",GOW1,"1548.0",
"2473126","12290.0","12290.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.94407","54.051523",2019-12-05,2016-07-18,,"6264.0","6264.0",M01,"35.0","2497.0",GOW1,"1548.0",
"2473130","12294.0","12294.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.950666","54.047176",2019-12-05,2016-08-01,,"6264.0","6264.0",M02,"35.0","2497.0",GOW1,"1548.0",
"2473190","12354.0","12354.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.487395","54.064457",2019-12-06,2019-11-14,,"6330.0","6330.0",BW59,"35.0","2497.0",TWB-PHASE2,"1547.0",
"2473192","12356.0","12356.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.509169","54.088706",2019-12-06,2019-11-17,,"6330.0","6330.0",BW73,"35.0","2497.0",TWB-PHASE2,"1547.0",
"2473193","12357.0","12357.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.504462","54.081349",2019-12-06,2019-11-24,,"6330.0","6330.0",BW68,"35.0","2497.0",TWB-PHASE2,"1547.0",
"2473952","13116.0","13116.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.956846","54.042641",2020-01-06,2016-07-25,,"6264.0","6264.0",M03,"35.0","2497.0",GOW1,"1548.0",
"2473953","13117.0","13117.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.968914","54.036338",2020-01-06,2016-07-14,,"6264.0","6264.0",M04,"35.0","2497.0",GOW1,"1548.0",
"2473954","13118.0","13118.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.97407","54.031848",2020-01-06,2016-08-05,,"6264.0","6264.0",M05,"35.0","2497.0",GOW1,"1548.0",
"2473955","13119.0","13119.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.991656","54.021678",2020-01-06,2016-05-28,,"6264.0","6264.0",M06,"35.0","2497.0",GOW1,"1548.0",
"2473957","13121.0","13121.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.005995","54.011335",2020-01-06,2016-07-14,,"6264.0","6264.0",M07,"35.0","2497.0",GOW1,"1548.0",
"2473958","13122.0","13122.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.015686","54.008037",2020-01-06,2016-07-18,,"6264.0","6264.0",M08,"35.0","2497.0",GOW1,"1548.0",
"2473959","13123.0","13123.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.021782","54.00128",2020-01-06,2016-07-19,,"6264.0","6264.0",M09,"35.0","2497.0",GOW1,"1548.0",
"2473960","13124.0","13124.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.033751","53.993666",2020-01-06,2016-07-31,,"6264.0","6264.0",M10,"35.0","2497.0",GOW1,"1548.0",
"2473961","13125.0","13125.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.942749","54.037566",2020-01-06,2016-08-01,,"6264.0","6264.0",N01,"35.0","2497.0",GOW1,"1548.0",
"2473962","13126.0","13126.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.4753","54.088293",2020-01-06,2019-12-18,,"6330.0","6330.0",BW45,"35.0","2497.0",TWB-PHASE2,"1547.0",
"2473963","13127.0","13127.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.950393","54.032703",2020-01-06,2016-07-20,,"6264.0","6264.0",N02,"35.0","2497.0",GOW1,"1548.0",
"2473964","13128.0","13128.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.958579","54.027431",2020-01-06,2016-07-30,,"6264.0","6264.0",N03,"35.0","2497.0",GOW1,"1548.0",
"2473965","13129.0","13129.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.486157","54.08837",2020-01-06,2019-12-22,,"6330.0","6330.0",BW56,"35.0","2497.0",TWB-PHASE2,"1547.0",
"2473966","13130.0","13130.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.967818","54.020719",2020-01-06,2016-07-29,,"6264.0","6264.0",N04,"35.0","2497.0",GOW1,"1548.0",
"2473967","13131.0","13131.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.978498","54.013902",2020-01-06,2016-07-10,,"6264.0","6264.0",N05,"35.0","2497.0",GOW1,"1548.0",
"2473968","13132.0","13132.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.996979","54.002209",2020-01-06,2016-07-29,,"6264.0","6264.0",N06,"35.0","2497.0",GOW1,"1548.0",
"2473969","13133.0","13133.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.004763","53.997787",2020-01-06,2016-07-31,,"6264.0","6264.0",N07,"35.0","2497.0",GOW1,"1548.0",
"2473970","13134.0","13134.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.015297","53.991011",2020-01-06,2016-07-30,,"6264.0","6264.0",N08,"35.0","2497.0",GOW1,"1548.0",
"2473971","13135.0","13135.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.942775","54.028246",2020-01-06,2016-07-29,,"6264.0","6264.0",O01,"35.0","2497.0",GOW1,"1548.0",
"2473972","13136.0","13136.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.95672","54.021281",2020-01-06,2016-07-29,,"6264.0","6264.0",O02,"35.0","2497.0",GOW1,"1548.0",
"2473973","13137.0","13137.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.943821","54.020702",2020-01-06,2016-07-26,,"6264.0","6264.0",P01,"35.0","2497.0",GOW1,"1548.0",
"2473974","13138.0","13138.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.959936","54.015951",2020-01-06,2016-07-30,,"6264.0","6264.0",P02,"35.0","2497.0",GOW1,"1548.0",
"2473975","13139.0","13139.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.98335","54.004112",2020-01-06,2016-07-30,,"6264.0","6264.0",P03,"35.0","2497.0",GOW1,"1548.0",
"2473976","13140.0","13140.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.497876","54.088592",2020-01-06,2019-12-29,,"6330.0","6330.0",BW67,"35.0","2497.0",TWB-PHASE2,"1547.0",
"2473977","13141.0","13141.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.943498","54.013915",2020-01-06,2016-07-30,,"6264.0","6264.0",Q01,"35.0","2497.0",GOW1,"1548.0",
"2473978","13142.0","13142.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.951747","54.01099",2020-01-06,2016-08-02,,"6264.0","6264.0",Q02,"35.0","2497.0",GOW1,"1548.0",
"2473979","13143.0","13143.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.964283","54.005494",2020-01-06,2016-07-13,,"6264.0","6264.0",Q03,"35.0","2497.0",GOW1,"1548.0",
"2473980","13144.0","13144.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.981055","53.995745",2020-01-06,2016-08-01,,"6264.0","6264.0",Q04,"35.0","2497.0",GOW1,"1548.0",
"2473981","13145.0","13145.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.988175","53.992451",2020-01-06,2016-08-01,,"6264.0","6264.0",Q05,"35.0","2497.0",GOW1,"1548.0",
"2473982","13146.0","13146.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.997414","53.988403",2020-01-06,2016-08-01,,"6264.0","6264.0",Q06,"35.0","2497.0",GOW1,"1548.0",
"2473983","13147.0","13147.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.941855","54.00166",2020-01-06,2016-07-30,,"6264.0","6264.0",R01,"35.0","2497.0",GOW1,"1548.0",
"2473984","13148.0","13148.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.95592","53.99529",2020-01-06,2016-07-30,,"6264.0","6264.0",R02,"35.0","2497.0",GOW1,"1548.0",
"2473985","13149.0","13149.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.964971","53.990724",2020-01-06,2016-07-31,,"6264.0","6264.0",R03,"35.0","2497.0",GOW1,"1548.0",
"2473986","13150.0","13150.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.977285","53.98548",2020-01-06,2016-08-12,,"6264.0","6264.0",R04,"35.0","2497.0",GOW1,"1548.0",
"2473987","13151.0","13151.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.941861","53.993828",2020-01-06,2016-08-01,,"6264.0","6264.0",S01,"35.0","2497.0",GOW1,"1548.0",
"2473988","13152.0","13152.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.964258","53.983606",2020-01-06,2016-07-29,,"6264.0","6264.0",S02,"35.0","2497.0",GOW1,"1548.0",
"2473989","13153.0","13153.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.952766","53.981939",2020-01-06,2016-07-30,,"6264.0","6264.0",T01,"35.0","2497.0",GOW1,"1548.0",
"2474011","13175.0","13175.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.52552","53.994332",2020-01-06,2015-06-17,,"4000.0","4000.0",J01,"35.0","2497.0",OBR1,"1547.0",
"2474012","13176.0","13176.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.525556","53.987612",2020-01-06,2015-06-16,,"4000.0","4000.0",J02,"35.0","2497.0",OBR1,"1547.0",
"2474013","13177.0","13177.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.525553","53.980863",2020-01-06,2015-06-18,,"4000.0","4000.0",J03,"35.0","2497.0",OBR1,"1547.0",
"2474014","13178.0","13178.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.52556","53.974141",2020-01-06,2015-06-15,,"4000.0","4000.0",J04,"35.0","2497.0",OBR1,"1547.0",
"2474015","13179.0","13179.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.525585","53.967385",2020-01-06,2015-07-03,,"4000.0","4000.0",J05,"35.0","2497.0",OBR1,"1547.0",
"2474035","13199.0","13199.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.548419","53.994361",2020-01-07,2015-03-27,,"4000.0","4000.0",L01,"35.0","2497.0",OBR1,"1547.0",
"2474036","13200.0","13200.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.548415","53.987612",2020-01-07,2015-06-16,,"4000.0","4000.0",L02,"35.0","2497.0",OBR1,"1547.0",
"2474038","13202.0","13202.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.548425","53.980888",2020-01-07,2015-05-08,,"4000.0","4000.0",L03,"35.0","2497.0",OBR1,"1547.0",
"2474039","13203.0","13203.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.548415","53.974145",2020-01-07,2015-07-05,,"4000.0","4000.0",L04,"35.0","2497.0",OBR1,"1547.0",
"2474041","13205.0","13205.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.548443","53.96739",2020-01-07,2015-05-03,,"4000.0","4000.0",L05,"35.0","2497.0",OBR1,"1547.0",
"2474042","13206.0","13206.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.548444","53.960669",2020-01-07,2015-05-25,,"4000.0","4000.0",L06,"35.0","2497.0",OBR1,"1547.0",
"2474043","13207.0","13207.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.548441","53.953918",2020-01-07,2015-05-11,,"4000.0","4000.0",L07,"35.0","2497.0",OBR1,"1547.0",
"2474044","13208.0","13208.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.548472","53.947196",2020-01-07,2015-06-14,,"4000.0","4000.0",L08,"35.0","2497.0",OBR1,"1547.0",
"2474045","13209.0","13209.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.548475","53.940439",2020-01-07,2015-05-22,,"4000.0","4000.0",L09,"35.0","2497.0",OBR1,"1547.0",
"2474046","13210.0","13210.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.559833","53.994364",2020-01-07,2015-05-25,,"4000.0","4000.0",M01,"35.0","2497.0",OBR1,"1547.0",
"2474049","13213.0","13213.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.559867","53.987611",2020-01-07,2015-05-24,,"4000.0","4000.0",M02,"35.0","2497.0",OBR1,"1547.0",
"2474050","13214.0","13214.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.559863","53.98089",2020-01-07,2015-05-17,,"4000.0","4000.0",M03,"35.0","2497.0",OBR1,"1547.0",
"2474051","13215.0","13215.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.559857","53.97414",2020-01-07,2015-04-26,,"4000.0","4000.0",M04,"35.0","2497.0",OBR1,"1547.0",
"2474052","13216.0","13216.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.559861","53.967434",2020-01-07,2015-06-21,,"4000.0","4000.0",M05,"35.0","2497.0",OBR1,"1547.0",
"2474053","13217.0","13217.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.559862","53.960667",2020-01-07,2015-05-15,,"4000.0","4000.0",M06,"35.0","2497.0",OBR1,"1547.0",
"2474055","13219.0","13219.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.559888","53.953919",2020-01-07,2015-05-25,,"4000.0","4000.0",M07,"35.0","2497.0",OBR1,"1547.0",
"2474056","13220.0","13220.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.559891","53.947197",2020-01-07,2015-05-26,,"4000.0","4000.0",M08,"35.0","2497.0",OBR1,"1547.0",
"2474057","13221.0","13221.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.559887","53.940448",2020-01-07,2015-05-15,,"4000.0","4000.0",M09,"35.0","2497.0",OBR1,"1547.0",
"2474058","13222.0","13222.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.571282","53.987612",2020-01-07,2015-05-09,,"4000.0","4000.0",N02,"35.0","2497.0",OBR1,"1547.0",
"2474059","13223.0","13223.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.571274","53.98089",2020-01-07,2015-04-25,,"4000.0","4000.0",N03,"35.0","2497.0",OBR1,"1547.0",
"2474062","13226.0","13226.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.571279","53.974141",2020-01-07,2015-06-07,,"4000.0","4000.0",N04,"35.0","2497.0",OBR1,"1547.0",
"2474063","13227.0","13227.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.571307","53.96741",2020-01-07,2015-07-11,,"4000.0","4000.0",N05,"35.0","2497.0",OBR1,"1547.0",
"2474064","13228.0","13228.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.571299","53.960667",2020-01-07,2015-04-25,,"4000.0","4000.0",N06,"35.0","2497.0",OBR1,"1547.0",
"2474065","13229.0","13229.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.571302","53.953918",2020-01-07,2015-05-17,,"4000.0","4000.0",N07,"35.0","2497.0",OBR1,"1547.0",
"2474066","13230.0","13230.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.571302","53.947194",2020-01-07,2015-05-16,,"4000.0","4000.0",N08,"35.0","2497.0",OBR1,"1547.0",
"2474067","13231.0","13231.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.571304","53.940452",2020-01-07,2015-06-07,,"4000.0","4000.0",N09,"35.0","2497.0",OBR1,"1547.0",
"2474068","13232.0","13232.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.582721","53.980889",2020-01-07,2015-06-08,,"4000.0","4000.0",O03,"35.0","2497.0",OBR1,"1547.0",
"2474069","13233.0","13233.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.582718","53.97414",2020-01-07,2015-04-27,,"4000.0","4000.0",O04,"35.0","2497.0",OBR1,"1547.0",
"2474071","13235.0","13235.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.52558","53.960643",2020-01-07,2015-06-14,,"4000.0","4000.0",J06,"35.0","2497.0",OBR1,"1547.0",
"2474073","13237.0","13237.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.525606","53.953918",2020-01-07,2015-05-13,,"4000.0","4000.0",J07,"35.0","2497.0",OBR1,"1547.0",
"2474079","13243.0","13243.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.536976","53.994361",2020-01-07,2015-04-05,,"4000.0","4000.0",K01,"35.0","2497.0",OBR1,"1547.0",
"2474082","13246.0","13246.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.536977","53.987611",2020-01-07,2015-06-15,,"4000.0","4000.0",K02,"35.0","2497.0",OBR1,"1547.0",
"2474083","13247.0","13247.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.536996","53.980862",2020-01-07,2015-03-26,,"4000.0","4000.0",K03,"35.0","2497.0",OBR1,"1547.0",
"2474085","13249.0","13249.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.536995","53.974143",2020-01-07,2015-07-11,,"4000.0","4000.0",K04,"35.0","2497.0",OBR1,"1547.0",
"2474086","13250.0","13250.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.537","53.967388",2020-01-07,2015-06-14,,"4000.0","4000.0",K05,"35.0","2497.0",OBR1,"1547.0",
"2474088","13252.0","13252.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.537029","53.96067",2020-01-07,2015-06-22,,"4000.0","4000.0",K06,"35.0","2497.0",OBR1,"1547.0",
"2474090","13254.0","13254.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.537027","53.95392",2020-01-07,2015-05-12,,"4000.0","4000.0",K07,"35.0","2497.0",OBR1,"1547.0",
"2474091","13255.0","13255.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.537026","53.947167",2020-01-07,2015-06-08,,"4000.0","4000.0",K08,"35.0","2497.0",OBR1,"1547.0",
"2474099","13263.0","13263.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.582721","53.967419",2020-01-08,2015-04-25,,"4000.0","4000.0",O05,"35.0","2497.0",OBR1,"1547.0",
"2474100","13264.0","13264.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.582727","53.960665",2020-01-08,2015-06-13,,"4000.0","4000.0",O06,"35.0","2497.0",OBR1,"1547.0",
"2474101","13265.0","13265.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.582722","53.953918",2020-01-08,2015-06-12,,"4000.0","4000.0",O07,"35.0","2497.0",OBR1,"1547.0",
"2474104","13268.0","13268.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.582725","53.947191",2020-01-08,2015-04-07,,"4000.0","4000.0",O08,"35.0","2497.0",OBR1,"1547.0",
"2474107","13271.0","13271.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.582723","53.940447",2020-01-08,2015-06-11,,"4000.0","4000.0",O09,"35.0","2497.0",OBR1,"1547.0",
"2474124","13288.0","13288.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.594169","53.974138",2020-01-08,2015-05-23,,"4000.0","4000.0",P04,"35.0","2497.0",OBR1,"1547.0",
"2474125","13289.0","13289.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.594165","53.967418",2020-01-08,2015-06-09,,"4000.0","4000.0",P05,"35.0","2497.0",OBR1,"1547.0",
"2474126","13290.0","13290.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.594167","53.960664",2020-01-08,2015-05-17,,"4000.0","4000.0",P06,"35.0","2497.0",OBR1,"1547.0",
"2474128","13292.0","13292.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.594166","53.953948",2020-01-08,2015-05-25,,"4000.0","4000.0",P07,"35.0","2497.0",OBR1,"1547.0",
"2474129","13293.0","13293.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.594163","53.947197",2020-01-08,2015-03-28,,"4000.0","4000.0",P08,"35.0","2497.0",OBR1,"1547.0",
"2474130","13294.0","13294.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.594168","53.94045",2020-01-08,2015-04-20,,"4000.0","4000.0",P09,"35.0","2497.0",OBR1,"1547.0",
"2474132","13296.0","13296.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.605579","53.96742",2020-01-08,2015-05-23,,"4000.0","4000.0",Q05,"35.0","2497.0",OBR1,"1547.0",
"2474133","13297.0","13297.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.605588","53.96066",2020-01-08,2015-06-09,,"4000.0","4000.0",Q06,"35.0","2497.0",OBR1,"1547.0",
"2474134","13298.0","13298.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.605586","53.953947",2020-01-08,2015-07-14,,"4000.0","4000.0",Q07,"35.0","2497.0",OBR1,"1547.0",
"2474136","13300.0","13300.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.605582","53.947196",2020-01-08,2015-04-19,,"4000.0","4000.0",Q08,"35.0","2497.0",OBR1,"1547.0",
"2474144","13308.0","13308.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.605582","53.940446",2020-01-08,2015-04-20,,"4000.0","4000.0",Q09,"35.0","2497.0",OBR1,"1547.0",
"2474147","13311.0","13311.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.616998","53.960662",2020-01-08,2015-04-24,,"4000.0","4000.0",R06,"35.0","2497.0",OBR1,"1547.0",
"2474149","13313.0","13313.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.616995","53.953919",2020-01-08,2015-05-16,,"4000.0","4000.0",R07,"35.0","2497.0",OBR1,"1547.0",
